date,ticker,adj_close
2021-03-26,GLD,162.24
2021-03-26,SPY,374.055
2021-03-29,AGG,112.412
2021-03-29,GLD,160.31
2021-03-29,SPY,373.874
2021-03-30,AGG,112.502
2021-03-30,GLD,157.57
2021-03-30,SPY,372.879
2021-03-31,AGG,112.522
2021-03-31,GLD,159.96
2021-03-31,SPY,374.391
2021-04-01,AGG,112.9
2021-04-01,GLD,161.98
2021-04-01,SPY,378.428
2021-04-05,AGG,112.671
2021-04-05,GLD,161.92
2021-04-05,SPY,383.856
2021-04-06,AGG,113.069
2021-04-06,GLD,163.22
2021-04-06,SPY,383.637
2021-04-07,AGG,112.89
2021-04-07,GLD,162.76
2021-04-07,SPY,384.077
2021-04-08,AGG,113.169
2021-04-08,GLD,164.51
2021-04-08,SPY,385.895
2021-04-09,AGG,113.039
2021-04-09,GLD,163.27
2021-04-09,SPY,388.699
2021-04-12,AGG,113.009
2021-04-12,GLD,162.28
2021-04-12,SPY,388.843
2021-04-13,AGG,113.338
2021-04-13,GLD,163.43
2021-04-13,SPY,390.002
2021-04-14,AGG,113.248
2021-04-14,GLD,162.72
2021-04-14,SPY,388.66
2021-04-15,AGG,113.697
2021-04-15,GLD,165.35
2021-04-15,SPY,392.843
2021-04-16,AGG,113.398
2021-04-16,GLD,166.35
2021-04-16,SPY,394.164
2021-04-19,AGG,113.308
2021-04-19,GLD,165.89
2021-04-19,SPY,392.221
2021-04-20,AGG,113.487
2021-04-20,GLD,166.48
2021-04-20,SPY,389.349
2021-04-21,AGG,113.597
2021-04-21,GLD,168.13
2021-04-21,SPY,393.034
2021-04-22,AGG,113.627
2021-04-22,GLD,167.04
2021-04-22,SPY,389.447
2021-04-23,AGG,113.607
2021-04-23,GLD,166.4
2021-04-23,SPY,393.665
2021-04-26,AGG,113.507
2021-04-26,GLD,166.84
2021-04-26,SPY,394.491
2021-04-27,AGG,113.228
2021-04-27,GLD,166.42
2021-04-27,SPY,394.403
2021-04-28,AGG,113.288
2021-04-28,GLD,166.91
2021-04-28,SPY,394.287
2021-04-29,AGG,113.228
2021-04-29,GLD,166.22
2021-04-29,SPY,396.805
2021-04-30,AGG,113.348
2021-04-30,GLD,165.66
2021-04-30,SPY,394.202
2021-05-03,AGG,113.248
2021-05-03,GLD,167.81
2021-05-03,SPY,395.045
2021-05-04,AGG,113.388
2021-05-04,GLD,166.58
2021-05-04,SPY,392.612
2021-05-05,AGG,113.477
2021-05-05,GLD,167.27
2021-05-05,SPY,392.728
2021-05-06,AGG,113.497
2021-05-06,GLD,170.06
2021-05-06,SPY,395.867
2021-05-07,AGG,113.467
2021-05-07,GLD,171.59
2021-05-07,SPY,398.748
2021-05-10,AGG,113.288
2021-05-10,GLD,172.11
2021-05-10,SPY,394.797
2021-05-11,AGG,113.039
2021-05-11,GLD,172.14
2021-05-11,SPY,391.283
2021-05-12,AGG,112.641
2021-05-12,GLD,170.43
2021-05-12,SPY,382.957
2021-05-13,AGG,112.9
2021-05-13,GLD,171.13
2021-05-13,SPY,387.569
2021-05-14,AGG,113.159
2021-05-14,GLD,172.69
2021-05-14,SPY,393.513
2021-05-17,AGG,113.059
2021-05-17,GLD,174.7
2021-05-17,SPY,392.519
2021-05-18,AGG,112.92
2021-05-18,GLD,175.04
2021-05-18,SPY,389.131
2021-05-19,AGG,112.76
2021-05-19,GLD,175.16
2021-05-19,SPY,388.115
2021-05-20,AGG,113.149
2021-05-20,GLD,175.96
2021-05-20,SPY,392.287
2021-05-21,AGG,113.199
2021-05-21,GLD,176.04
2021-05-21,SPY,391.963
2021-05-24,AGG,113.308
2021-05-24,GLD,176.35
2021-05-24,SPY,395.962
2021-05-25,AGG,113.587
2021-05-25,GLD,177.95
2021-05-25,SPY,395.083
2021-05-26,AGG,113.547
2021-05-26,GLD,177.64
2021-05-26,SPY,395.867
2021-05-27,AGG,113.407
2021-05-27,GLD,177.71
2021-05-27,SPY,396.08
2021-05-28,AGG,113.407
2021-05-28,GLD,178.38
2021-05-28,SPY,396.787
2021-06-01,AGG,113.189
2021-06-01,GLD,177.9
2021-06-01,SPY,396.433
2021-06-02,AGG,113.338
2021-06-02,GLD,178.77
2021-06-02,SPY,397.065
2021-06-03,AGG,113.069
2021-06-03,GLD,175.27
2021-06-03,SPY,395.591
2021-06-04,AGG,113.537
2021-06-04,GLD,177.16
2021-06-04,SPY,399.2
2021-06-07,AGG,113.457
2021-06-07,GLD,177.87
2021-06-07,SPY,398.814
2021-06-08,AGG,113.667
2021-06-08,GLD,177.32
2021-06-08,SPY,398.893
2021-06-09,AGG,113.895
2021-06-09,GLD,176.98
2021-06-09,SPY,398.309
2021-06-10,AGG,114.135
2021-06-10,GLD,177.74
2021-06-10,SPY,400.156
2021-06-11,AGG,114.085
2021-06-11,GLD,175.74
2021-06-11,SPY,400.826
2021-06-14,AGG,113.796
2021-06-14,GLD,174.71
2021-06-14,SPY,401.705
2021-06-15,AGG,113.845
2021-06-15,GLD,174.05
2021-06-15,SPY,400.979
2021-06-16,AGG,113.477
2021-06-16,GLD,171.11
2021-06-16,SPY,398.738
2021-06-17,AGG,113.835
2021-06-17,GLD,165.85
2021-06-17,SPY,398.605
2021-06-18,AGG,114.145
2021-06-18,GLD,164.93
2021-06-18,SPY,393.233
2021-06-21,AGG,113.845
2021-06-21,GLD,166.95
2021-06-21,SPY,398.863
2021-06-22,AGG,113.965
2021-06-22,GLD,166.25
2021-06-22,SPY,400.998
2021-06-23,AGG,113.905
2021-06-23,GLD,166.14
2021-06-23,SPY,400.519
2021-06-24,AGG,113.945
2021-06-24,GLD,166.04
2021-06-24,SPY,402.883
2021-06-25,AGG,113.717
2021-06-25,GLD,166.59
2021-06-25,SPY,404.308
2021-06-28,AGG,114.045
2021-06-28,GLD,166.58
2021-06-28,SPY,405.122
2021-06-29,AGG,114.105
2021-06-29,GLD,164.83
2021-06-29,SPY,405.342
2021-06-30,AGG,114.185
2021-06-30,GLD,165.63
2021-06-30,SPY,405.687
2021-07-01,AGG,114.125
2021-07-01,GLD,166.2
2021-07-01,SPY,407.927
2021-07-02,AGG,114.373
2021-07-02,GLD,167.29
2021-07-02,SPY,411.047
2021-07-06,AGG,114.742
2021-07-06,GLD,168.12
2021-07-06,SPY,410.301
2021-07-07,AGG,114.941
2021-07-07,GLD,168.76
2021-07-07,SPY,411.754
2021-07-08,AGG,115.071
2021-07-08,GLD,168.65
2021-07-08,SPY,408.396
2021-07-09,AGG,114.692
2021-07-09,GLD,169.21
2021-07-09,SPY,412.761
2021-07-12,AGG,114.623
2021-07-12,GLD,169.0
2021-07-12,SPY,414.236
2021-07-13,AGG,114.373
2021-07-13,GLD,169.22
2021-07-13,SPY,412.828
2021-07-14,AGG,114.762
2021-07-14,GLD,171.04
2021-07-14,SPY,413.432
2021-07-15,AGG,115.011
2021-07-15,GLD,171.07
2021-07-15,SPY,412.032
2021-07-16,AGG,114.911
2021-07-16,GLD,169.41
2021-07-16,SPY,408.798
2021-07-19,AGG,115.519
2021-07-19,GLD,169.61
2021-07-19,SPY,402.76
2021-07-20,AGG,115.409
2021-07-20,GLD,169.39
2021-07-20,SPY,408.53
2021-07-21,AGG,115.031
2021-07-21,GLD,168.76
2021-07-21,SPY,411.842
2021-07-22,AGG,115.299
2021-07-22,GLD,169.09
2021-07-22,SPY,412.702
2021-07-23,AGG,115.22
2021-07-23,GLD,168.56
2021-07-23,SPY,416.943
2021-07-26,AGG,115.121
2021-07-26,GLD,168.16
2021-07-26,SPY,417.966
2021-07-27,AGG,115.389
2021-07-27,GLD,168.44
2021-07-27,SPY,416.073
2021-07-28,AGG,115.499
2021-07-28,GLD,169.29
2021-07-28,SPY,415.899
2021-07-29,AGG,115.309
2021-07-29,GLD,171.17
2021-07-29,SPY,417.623
2021-07-30,AGG,115.469
2021-07-30,GLD,169.82
2021-07-30,SPY,415.592
2021-08-02,AGG,115.549
2021-08-02,GLD,169.61
2021-08-02,SPY,414.724
2021-08-03,AGG,115.588
2021-08-03,GLD,169.49
2021-08-03,SPY,418.093
2021-08-04,AGG,115.578
2021-08-04,GLD,169.53
2021-08-04,SPY,416.043
2021-08-05,AGG,115.319
2021-08-05,GLD,168.86
2021-08-05,SPY,418.677
2021-08-06,AGG,114.801
2021-08-06,GLD,164.64
2021-08-06,SPY,419.356
2021-08-09,AGG,114.593
2021-08-09,GLD,161.72
2021-08-09,SPY,419.029
2021-08-10,AGG,114.443
2021-08-10,GLD,161.77
2021-08-10,SPY,419.536
2021-08-11,AGG,114.553
2021-08-11,GLD,164.0
2021-08-11,SPY,420.581
2021-08-12,AGG,114.563
2021-08-12,GLD,164.04
2021-08-12,SPY,421.853
2021-08-13,AGG,114.981
2021-08-13,GLD,166.39
2021-08-13,SPY,422.609
2021-08-16,AGG,115.041
2021-08-16,GLD,167.22
2021-08-16,SPY,423.604
2021-08-17,AGG,114.951
2021-08-17,GLD,166.97
2021-08-17,SPY,420.829
2021-08-18,AGG,114.961
2021-08-18,GLD,167.1
2021-08-18,SPY,416.233
2021-08-19,AGG,115.16
2021-08-19,GLD,166.61
2021-08-19,SPY,416.865
2021-08-20,AGG,115.17
2021-08-20,GLD,166.7
2021-08-20,SPY,420.187
2021-08-23,AGG,115.17
2021-08-23,GLD,168.73
2021-08-23,SPY,423.882
2021-08-24,AGG,115.001
2021-08-24,GLD,168.65
2021-08-24,SPY,424.56
2021-08-25,AGG,114.781
2021-08-25,GLD,167.48
2021-08-25,SPY,425.442
2021-08-26,AGG,114.791
2021-08-26,GLD,167.67
2021-08-26,SPY,422.935
2021-08-27,AGG,115.111
2021-08-27,GLD,170.19
2021-08-27,SPY,426.715
2021-08-30,AGG,115.24
2021-08-30,GLD,169.35
2021-08-30,SPY,428.59
2021-08-31,AGG,115.071
2021-08-31,GLD,169.69
2021-08-31,SPY,427.968
2021-09-01,AGG,114.941
2021-09-01,GLD,169.7
2021-09-01,SPY,428.199
2021-09-02,AGG,115.061
2021-09-02,GLD,169.25
2021-09-02,SPY,429.501
2021-09-03,AGG,114.861
2021-09-03,GLD,171.06
2021-09-03,SPY,429.396
2021-09-07,AGG,114.553
2021-09-07,GLD,167.71
2021-09-07,SPY,427.874
2021-09-08,AGG,114.742
2021-09-08,GLD,167.29
2021-09-08,SPY,427.347
2021-09-09,AGG,115.111
2021-09-09,GLD,168.03
2021-09-09,SPY,425.508
2021-09-10,AGG,114.881
2021-09-10,GLD,167.18
2021-09-10,SPY,422.167
2021-09-13,AGG,115.031
2021-09-13,GLD,167.74
2021-09-13,SPY,423.23
2021-09-14,AGG,115.289
2021-09-14,GLD,168.82
2021-09-14,SPY,420.953
2021-09-15,AGG,115.18
2021-09-15,GLD,167.83
2021-09-15,SPY,424.475
2021-09-16,AGG,114.981
2021-09-16,GLD,164.03
2021-09-16,SPY,423.796
2021-09-17,AGG,114.881
2021-09-17,GLD,163.77
2021-09-17,SPY,419.67
2021-09-20,AGG,115.101
2021-09-20,GLD,164.94
2021-09-20,SPY,412.674
2021-09-21,AGG,115.15
2021-09-21,GLD,166.04
2021-09-21,SPY,412.292
2021-09-22,AGG,115.19
2021-09-22,GLD,165.42
2021-09-22,SPY,416.301
2021-09-23,AGG,114.623
2021-09-23,GLD,163.51
2021-09-23,SPY,421.366
2021-09-24,AGG,114.423
2021-09-24,GLD,163.3
2021-09-24,SPY,422.065
2021-09-27,AGG,114.263
2021-09-27,GLD,163.64
2021-09-27,SPY,420.848
2021-09-28,AGG,113.786
2021-09-28,GLD,162.05
2021-09-28,SPY,412.377
2021-09-29,AGG,113.865
2021-09-29,GLD,161.32
2021-09-29,SPY,413.067
2021-09-30,AGG,113.845
2021-09-30,GLD,164.22
2021-09-30,SPY,408.012
2021-10-01,AGG,114.195
2021-10-01,GLD,164.59
2021-10-01,SPY,412.864
2021-10-04,AGG,114.115
2021-10-04,GLD,165.36
2021-10-04,SPY,407.535
2021-10-05,AGG,113.845
2021-10-05,GLD,164.59
2021-10-05,SPY,411.783
2021-10-06,AGG,113.895
2021-10-06,GLD,165.03
2021-10-06,SPY,413.486
2021-10-07,AGG,113.577
2021-10-07,GLD,164.16
2021-10-07,SPY,417.067
2021-10-08,AGG,113.328
2021-10-08,GLD,164.23
2021-10-08,SPY,416.301
2021-10-11,AGG,113.149
2021-10-11,GLD,163.92
2021-10-11,SPY,413.287
2021-10-12,AGG,113.567
2021-10-12,GLD,164.66
2021-10-12,SPY,412.283
2021-10-13,AGG,113.826
2021-10-13,GLD,167.59
2021-10-13,SPY,413.756
2021-10-14,AGG,114.045
2021-10-14,GLD,168.0
2021-10-14,SPY,420.714
2021-10-15,AGG,113.766
2021-10-15,GLD,165.33
2021-10-15,SPY,423.92
2021-10-18,AGG,113.687
2021-10-18,GLD,164.92
2021-10-18,SPY,425.184
2021-10-19,AGG,113.358
2021-10-19,GLD,165.45
2021-10-19,SPY,428.467
2021-10-20,AGG,113.278
2021-10-20,GLD,166.9
2021-10-20,SPY,430.14
2021-10-21,AGG,113.039
2021-10-21,GLD,166.75
2021-10-21,SPY,431.27
2021-10-22,AGG,113.258
2021-10-22,GLD,167.77
2021-10-22,SPY,430.82
2021-10-25,AGG,113.368
2021-10-25,GLD,168.93
2021-10-25,SPY,433.125
2021-10-26,AGG,113.577
2021-10-26,GLD,167.68
2021-10-26,SPY,433.518
2021-10-27,AGG,113.955
2021-10-27,GLD,168.12
2021-10-27,SPY,431.587
2021-10-28,AGG,113.865
2021-10-28,GLD,168.08
2021-10-28,SPY,435.76
2021-10-29,AGG,113.835
2021-10-29,GLD,166.65
2021-10-29,SPY,436.649
2021-11-01,AGG,113.587
2021-11-01,GLD,167.52
2021-11-01,SPY,437.398
2021-11-02,AGG,113.816
2021-11-02,GLD,167.16
2021-11-02,SPY,439.168
2021-11-03,AGG,113.587
2021-11-03,GLD,165.77
2021-11-03,SPY,441.847
2021-11-04,AGG,113.965
2021-11-04,GLD,167.65
2021-11-04,SPY,443.924
2021-11-05,AGG,114.413
2021-11-05,GLD,169.84
2021-11-05,SPY,445.463
2021-11-08,AGG,114.205
2021-11-08,GLD,170.45
2021-11-08,SPY,445.848
2021-11-09,AGG,114.523
2021-11-09,GLD,171.29
2021-11-09,SPY,444.374
2021-11-10,AGG,113.746
2021-11-10,GLD,173.15
2021-11-10,SPY,440.802
2021-11-11,AGG,113.537
2021-11-11,GLD,174.12
2021-11-11,SPY,440.938
2021-11-12,AGG,113.517
2021-11-12,GLD,174.45
2021-11-12,SPY,444.268
2021-11-15,AGG,113.099
2021-11-15,GLD,174.18
2021-11-15,SPY,444.422
2021-11-16,AGG,113.059
2021-11-16,GLD,172.92
2021-11-16,SPY,446.182
2021-11-17,AGG,113.328
2021-11-17,GLD,174.5
2021-11-17,SPY,445.091
2021-11-18,AGG,113.427
2021-11-18,GLD,173.94
2021-11-18,SPY,446.613
2021-11-19,AGG,113.647
2021-11-19,GLD,172.61
2021-11-19,SPY,445.809
2021-11-22,AGG,113.099
2021-11-22,GLD,168.74
2021-11-22,SPY,444.554
2021-11-23,AGG,112.651
2021-11-23,GLD,167.28
2021-11-23,SPY,445.138
2021-11-24,AGG,112.91
2021-11-24,GLD,167.12
2021-11-24,SPY,446.338
2021-11-26,AGG,113.717
2021-11-26,GLD,166.85
2021-11-26,SPY,436.382
2021-11-29,AGG,113.776
2021-11-29,GLD,166.62
2021-11-29,SPY,441.733
2021-11-30,AGG,113.965
2021-11-30,GLD,165.5
2021-11-30,SPY,433.135
2021-12-01,AGG,113.826
2021-12-01,GLD,166.16
2021-12-01,SPY,428.331
2021-12-02,AGG,113.806
2021-12-02,GLD,165.24
2021-12-02,SPY,434.88
2021-12-03,AGG,114.263
2021-12-03,GLD,166.63
2021-12-03,SPY,431.109
2021-12-06,AGG,113.865
2021-12-06,GLD,166.22
2021-12-06,SPY,436.208
2021-12-07,AGG,113.687
2021-12-07,GLD,166.81
2021-12-07,SPY,445.224
2021-12-08,AGG,113.388
2021-12-08,GLD,166.9
2021-12-08,SPY,446.409
2021-12-09,AGG,113.398
2021-12-09,GLD,165.88
2021-12-09,SPY,443.4
2021-12-10,AGG,113.427
2021-12-10,GLD,166.58
2021-12-10,SPY,447.561
2021-12-13,AGG,113.826
2021-12-13,GLD,167.0
2021-12-13,SPY,443.608
2021-12-14,AGG,113.607
2021-12-14,GLD,165.44
2021-12-14,SPY,440.553
2021-12-15,AGG,113.517
2021-12-15,GLD,166.15
2021-12-15,SPY,447.435
2021-12-16,AGG,113.677
2021-12-16,GLD,168.16
2021-12-16,SPY,443.492
2021-12-17,AGG,113.816
2021-12-17,GLD,167.8
2021-12-17,SPY,438.773
2021-12-20,AGG,113.647
2021-12-20,GLD,167.09
2021-12-20,SPY,434.113
2021-12-21,AGG,113.557
2021-12-21,GLD,167.02
2021-12-21,SPY,441.818
2021-12-22,AGG,113.657
2021-12-22,GLD,168.59
2021-12-22,SPY,446.24
2021-12-23,AGG,113.517
2021-12-23,GLD,168.97
2021-12-23,SPY,449.015
2021-12-27,AGG,113.577
2021-12-27,GLD,169.37
2021-12-27,SPY,455.37
2021-12-28,AGG,113.527
2021-12-28,GLD,168.64
2021-12-28,SPY,454.998
2021-12-29,AGG,113.189
2021-12-29,GLD,168.59
2021-12-29,SPY,455.58
2021-12-30,AGG,113.437
2021-12-30,GLD,169.8
2021-12-30,SPY,454.318
2021-12-31,AGG,113.398
2021-12-31,GLD,170.96
2021-12-31,SPY,453.169
2022-01-03,AGG,112.621
2022-01-03,GLD,168.33
2022-01-03,SPY,455.803
2022-01-04,AGG,112.611
2022-01-04,GLD,169.57
2022-01-04,SPY,455.647
2022-01-05,AGG,112.262
2022-01-05,GLD,169.06
2022-01-05,SPY,446.9
2022-01-06,AGG,112.143
2022-01-06,GLD,166.99
2022-01-06,SPY,446.478
2022-01-07,AGG,111.814
2022-01-07,GLD,167.75
2022-01-07,SPY,444.71
2022-01-10,AGG,111.714
2022-01-10,GLD,168.26
2022-01-10,SPY,444.154
2022-01-11,AGG,111.924
2022-01-11,GLD,170.29
2022-01-11,SPY,448.201
2022-01-12,AGG,111.924
2022-01-12,GLD,170.74
2022-01-12,SPY,449.417
2022-01-13,AGG,112.123
2022-01-13,GLD,170.16
2022-01-13,SPY,443.224
2022-01-14,AGG,111.496
2022-01-14,GLD,169.67
2022-01-14,SPY,443.409
2022-01-18,AGG,110.819
2022-01-18,GLD,169.39
2022-01-18,SPY,435.551
2022-01-19,AGG,111.058
2022-01-19,GLD,172.08
2022-01-19,SPY,431.032
2022-01-20,AGG,111.118
2022-01-20,GLD,171.65
2022-01-20,SPY,426.255
2022-01-21,AGG,111.556
2022-01-21,GLD,171.09
2022-01-21,SPY,417.89
2022-01-24,AGG,111.426
2022-01-24,GLD,172.03
2022-01-24,SPY,419.661
2022-01-25,AGG,111.316
2022-01-25,GLD,172.58
2022-01-25,SPY,414.54
2022-01-26,AGG,110.699
2022-01-26,GLD,169.79
2022-01-26,SPY,413.495
2022-01-27,AGG,111.058
2022-01-27,GLD,167.6
2022-01-27,SPY,411.456
2022-01-28,AGG,111.138
2022-01-28,GLD,167.1
2022-01-28,SPY,421.681
2022-01-31,AGG,111.128
2022-01-31,GLD,168.09
2022-01-31,SPY,429.269
2022-02-01,AGG,110.928
2022-02-01,GLD,168.23
2022-02-01,SPY,432.169
2022-02-02,AGG,111.048
2022-02-02,GLD,168.84
2022-02-02,SPY,436.372
2022-02-03,AGG,110.61
2022-02-03,GLD,168.6
2022-02-03,SPY,426.112
2022-02-04,AGG,109.913
2022-02-04,GLD,168.86
2022-02-04,SPY,428.122
2022-02-07,AGG,110.012
2022-02-07,GLD,170.11
2022-02-07,SPY,426.744
2022-02-08,AGG,109.673
2022-02-08,GLD,170.63
2022-02-08,SPY,430.257
2022-02-09,AGG,109.743
2022-02-09,GLD,171.21
2022-02-09,SPY,436.553
2022-02-10,AGG,108.727
2022-02-10,GLD,170.56
2022-02-10,SPY,428.706
2022-02-11,AGG,109.445
2022-02-11,GLD,173.81
2022-02-11,SPY,420.255
2022-02-14,AGG,108.807
2022-02-14,GLD,174.74
2022-02-14,SPY,418.886
2022-02-15,AGG,108.628
2022-02-15,GLD,173.08
2022-02-15,SPY,425.633
2022-02-16,AGG,108.757
2022-02-16,GLD,174.86
2022-02-16,SPY,426.112
2022-02-17,AGG,108.987
2022-02-17,GLD,177.25
2022-02-17,SPY,417.01
2022-02-18,AGG,109.215
2022-02-18,GLD,177.12
2022-02-18,SPY,414.309
2022-02-22,AGG,109.096
2022-02-22,GLD,177.49
2022-02-22,SPY,409.87
2022-02-23,AGG,108.608
2022-02-23,GLD,178.29
2022-02-23,SPY,402.595
2022-02-24,AGG,108.807
2022-02-24,GLD,177.14
2022-02-24,SPY,408.654
2022-02-25,AGG,108.917
2022-02-25,GLD,176.55
2022-02-25,SPY,417.671
2022-02-28,AGG,109.703
2022-02-28,GLD,178.38
2022-02-28,SPY,416.598
2022-03-01,AGG,110.161
2022-03-01,GLD,181.62
2022-03-01,SPY,410.253
2022-03-02,AGG,108.837
2022-03-02,GLD,179.73
2022-03-02,SPY,417.805
2022-03-03,AGG,109.205
2022-03-03,GLD,180.8
2022-03-03,SPY,415.728
2022-03-04,AGG,109.643
2022-03-04,GLD,183.68
2022-03-04,SPY,412.349
2022-03-07,AGG,109.007
2022-03-07,GLD,186.41
2022-03-07,SPY,400.194
2022-03-08,AGG,108.618
2022-03-08,GLD,191.51
2022-03-08,SPY,397.161
2022-03-09,AGG,108.389
2022-03-09,GLD,185.82
2022-03-09,SPY,407.804
2022-03-10,AGG,107.782
2022-03-10,GLD,186.4
2022-03-10,SPY,405.965
2022-03-11,AGG,107.762
2022-03-11,GLD,185.09
2022-03-11,SPY,400.806
2022-03-14,AGG,106.716
2022-03-14,GLD,182.3
2022-03-14,SPY,397.866
2022-03-15,AGG,106.955
2022-03-15,GLD,178.89
2022-03-15,SPY,406.626
2022-03-16,AGG,107.034
2022-03-16,GLD,180.01
2022-03-16,SPY,415.64
2022-03-17,AGG,107.214
2022-03-17,GLD,180.89
2022-03-17,SPY,420.839
2022-03-18,AGG,107.453
2022-03-18,GLD,179.3
2022-03-18,SPY,425.452
2022-03-21,AGG,106.398
2022-03-21,GLD,180.67
2022-03-21,SPY,425.327
2022-03-22,AGG,106.108
2022-03-22,GLD,179.36
2022-03-22,SPY,430.307
2022-03-23,AGG,106.546
2022-03-23,GLD,181.81
2022-03-23,SPY,424.764
2022-03-24,AGG,106.308
2022-03-24,GLD,183.13
2022-03-24,SPY,431.165
2022-03-25,AGG,105.461
2022-03-25,GLD,182.38
2022-03-25,SPY,433.271
2022-03-28,AGG,105.72
2022-03-28,GLD,179.06
2022-03-28,SPY,436.353
2022-03-29,AGG,106.218
2022-03-29,GLD,179.14
2022-03-29,SPY,441.75
2022-03-30,AGG,106.507
2022-03-30,GLD,180.58
2022-03-30,SPY,439.022
2022-03-31,AGG,106.458
2022-03-31,GLD,180.65
2022-03-31,SPY,432.267
2022-04-01,AGG,106.108
2022-04-01,GLD,179.5
2022-04-01,SPY,433.489
2022-04-04,AGG,106.198
2022-04-04,GLD,180.37
2022-04-04,SPY,437.204
2022-04-05,AGG,105.123
2022-04-05,GLD,179.24
2022-04-05,SPY,431.682
2022-04-06,AGG,104.864
2022-04-06,GLD,179.66
2022-04-06,SPY,427.367
2022-04-07,AGG,104.635
2022-04-07,GLD,180.34
2022-04-07,SPY,429.518
2022-04-08,AGG,104.107
2022-04-08,GLD,181.47
2022-04-08,SPY,428.371
2022-04-11,AGG,103.659
2022-04-11,GLD,182.37
2022-04-11,SPY,421.051
2022-04-12,AGG,103.987
2022-04-12,GLD,183.77
2022-04-12,SPY,419.488
2022-04-13,AGG,104.197
2022-04-13,GLD,184.65
2022-04-13,SPY,424.293
2022-04-14,AGG,103.351
2022-04-14,GLD,184.04
2022-04-14,SPY,419.009
2022-04-18,AGG,103.032
2022-04-18,GLD,184.61
2022-04-18,SPY,419.181
2022-04-19,AGG,102.404
2022-04-19,GLD,181.82
2022-04-19,SPY,425.95
2022-04-20,AGG,102.992
2022-04-20,GLD,182.71
2022-04-20,SPY,425.633
2022-04-21,AGG,102.424
2022-04-21,GLD,182.06
2022-04-21,SPY,419.268
2022-04-22,AGG,102.325
2022-04-22,GLD,180.29
2022-04-22,SPY,407.764
2022-04-25,AGG,103.012
2022-04-25,GLD,177.05
2022-04-25,SPY,410.128
2022-04-26,AGG,103.331
2022-04-26,GLD,177.32
2022-04-26,SPY,398.251
2022-04-27,AGG,102.912
2022-04-27,GLD,175.98
2022-04-27,SPY,399.37
2022-04-28,AGG,102.872
2022-04-28,GLD,176.93
2022-04-28,SPY,409.458
2022-04-29,AGG,102.255
2022-04-29,GLD,176.91
2022-04-29,SPY,394.327
2022-05-02,AGG,101.698
2022-05-02,GLD,173.63
2022-05-02,SPY,396.7
2022-05-03,AGG,101.926
2022-05-03,GLD,174.09
2022-05-03,SPY,398.519
2022-05-04,AGG,102.584
2022-05-04,GLD,175.8
2022-05-04,SPY,410.656
2022-05-05,AGG,101.568
2022-05-05,GLD,175.13
2022-05-05,SPY,396.06
2022-05-06,AGG,101.14
2022-05-06,GLD,175.42
2022-05-06,SPY,393.693
2022-05-09,AGG,101.638
2022-05-09,GLD,172.88
2022-05-09,SPY,381.091
2022-05-10,AGG,101.946
2022-05-10,GLD,171.42
2022-05-10,SPY,381.97
2022-05-11,AGG,102.325
2022-05-11,GLD,172.82
2022-05-11,SPY,375.902
2022-05-12,AGG,102.514
2022-05-12,GLD,170.17
2022-05-12,SPY,375.509
2022-05-13,AGG,102.076
2022-05-13,GLD,168.79
2022-05-13,SPY,384.488
2022-05-16,AGG,102.305
2022-05-16,GLD,170.4
2022-05-16,SPY,382.927
2022-05-17,AGG,101.748
2022-05-17,GLD,169.33
2022-05-17,SPY,390.804
2022-05-18,AGG,102.156
2022-05-18,GLD,169.42
2022-05-18,SPY,375.05
2022-05-19,AGG,102.414
2022-05-19,GLD,171.91
2022-05-19,SPY,372.754
2022-05-20,AGG,102.723
2022-05-20,GLD,172.03
2022-05-20,SPY,372.918
2022-05-23,AGG,102.384
2022-05-23,GLD,172.83
2022-05-23,SPY,379.894
2022-05-24,AGG,103.171
2022-05-24,GLD,174.13
2022-05-24,SPY,376.993
2022-05-25,AGG,103.599
2022-05-25,GLD,173.08
2022-05-25,SPY,380.322
2022-05-26,AGG,103.519
2022-05-26,GLD,172.76
2022-05-26,SPY,387.923
2022-05-27,AGG,103.689
2022-05-27,GLD,172.85
2022-05-27,SPY,397.446
2022-05-31,AGG,103.032
2022-05-31,GLD,171.14
2022-05-31,SPY,395.216
2022-06-01,AGG,102.424
2022-06-01,GLD,172.23
2022-06-01,SPY,392.019
2022-06-02,AGG,102.554
2022-06-02,GLD,174.35
2022-06-02,SPY,399.487
2022-06-03,AGG,102.384
2022-06-03,GLD,172.58
2022-06-03,SPY,392.93
2022-06-06,AGG,101.758
2022-06-06,GLD,171.82
2022-06-06,SPY,394.125
2022-06-07,AGG,102.146
2022-06-07,GLD,172.94
2022-06-07,SPY,397.905
2022-06-08,AGG,101.728
2022-06-08,GLD,172.78
2022-06-08,SPY,393.581
2022-06-09,AGG,101.618
2022-06-09,GLD,172.23
2022-06-09,SPY,384.219
2022-06-10,AGG,100.831
2022-06-10,GLD,174.54
2022-06-10,SPY,373.079
2022-06-13,AGG,99.1781
2022-06-13,GLD,169.93
2022-06-13,SPY,358.916
2022-06-14,AGG,98.5906
2022-06-14,GLD,168.57
2022-06-14,SPY,357.832
2022-06-15,AGG,99.686
2022-06-15,GLD,170.77
2022-06-15,SPY,362.934
2022-06-16,AGG,99.9248
2022-06-16,GLD,172.69
2022-06-16,SPY,350.923
2022-06-17,AGG,99.9148
2022-06-17,GLD,171.27
2022-06-17,SPY,351.681
